old_geoid,new_geoid,area_weight
023900,023900,0.08303749457361481
024000,024000,0.8055189912437137
024000,016200,0.002925558837212111
024301,024301,0.9921503781653049
024301,025100,0.007849621832901213
024302,024302,0.9997282869579562
024500,024500,0.32593947932486067
024900,024900,0.1013391391688936
025500,025500,0.6574022335676671
025500,026500,0.0016793223313067958
026300,026300,0.24696077068662906
026500,026500,0.2603743688853502
026700,026700,0.11346818963160679
026900,026900,0.242918416830035
027500,027500,0.7678366662234481
027700,027700,0.2391755308203204
027900,027900,0.028407686610886385
028500,028500,0.2208497015493811
028500,028700,0.001147796148400164
028700,028700,0.7538503307601955
008601,000101,0.0023800878632705288
008601,008601,0.9964721388851163
029100,029100,0.3056882591368277
029300,029300,0.33151435665868195
029500,029500,0.18839925242965597
029500,029700,0.0013656863544849486
029700,029700,0.6698830374337255
030300,029700,0.0010576995605363195
030300,030300,0.38113851563323864
030900,030900,0.07624099756062534
016300,016300,0.3840092886872608
029900,029700,0.0016843700025919086
029900,029900,0.6245570508743267
010800,010803,0.1106870475263433
010800,010802,0.11685275105703744
010800,010801,0.14413511514879865
003900,003900,0.3099597613944752
004000,004001,0.22022949011621418
004000,004004,0.2588283895332485
004000,004003,0.14318830819834136
004000,004002,0.24712345543793182
004700,004700,0.569381529901837
005000,005000,0.43277697798598125
005000,004004,0.0030528108460160237
005900,005902,0.2189194620047801
005900,005901,0.45851153989012716
006400,006400,0.5636234926002892
007400,007400,0.6615706697434607
007500,007500,0.3061559335292941
008100,008100,0.7673588067045655
008100,009702,0.012864657156661026
009601,009601,0.9999999999986914
009602,009602,0.9998408039631294
010602,010602,0.9961675054456809
010602,010601,0.0037905523567427954
010900,010900,0.999999999998727
011000,011000,0.05762307029289911
011202,011202,0.02789177599886008
011203,011203,1.0
009700,008100,0.0015529645611167162
009700,009701,0.5765153740623417
009700,009702,0.22961064004610682
031100,024302,0.002075584672593717
031100,027700,0.0011539059185467519
031100,031100,0.8670807861434187
031100,028300,0.007130570098544477
003700,003700,0.46756246332280743
005200,005200,0.3495376852984004
010100,010100,0.26441937224878215
014700,014700,0.032846406181096105
015001,015001,1.0
018702,018701,0.003964961410263348
018702,018704,0.5292773608908887
018702,018703,0.46675571762914686
018901,018901,0.99999890430265
019700,019700,0.4856690939830091
020801,022801,0.0022537847544583933
020801,020805,0.43588847805820863
020801,020806,0.560890704043364
020803,020803,0.9996413449963497
020804,020804,0.9999993888335026
022300,022300,0.9350915427211325
022300,020701,0.0022315228621400084
023100,023100,0.5637066385069203
023900,023900,0.68628436659997
015002,015002,0.9999999999974682
015200,008700,0.002012999773923549
015200,015200,0.4832305217347965
015200,016200,0.003400440590546745
019100,019100,0.6109590272144586
022301,022301,0.9978546640495904
022301,022500,0.002111600089683613
031900,031900,0.4200512898273096
011202,011203,0.3581280462164233
011202,011204,0.6139801777844608
011401,011401,0.8424764622137698
011402,011402,0.8542996199163184
012100,012100,0.6151727680095177
012500,012500,0.47546317928375836
022600,022801,0.0029430914800916298
022600,022602,0.797054979116842
022600,022601,0.16883526556257214
012804,012804,0.9999999999989665
013203,013203,0.9999999999991367
013204,013204,0.9999999999995801
013302,013302,0.9999999999987743
013400,013400,0.5710718815535589
013800,013800,0.23009780806519772
017010,017014,0.49862544174886486
017010,017013,0.5013218101925367
007700,007700,0.234782875523111
002700,002700,0.8071906138161398
003600,003600,0.5716454425544397
003600,002001,0.0018389466249301293
018701,015100,0.0014748321517162417
018701,018701,0.9980630887657754
015400,015400,0.7991843152407936
020700,020701,0.34942618267303555
020700,020702,0.5574970346486164
000900,000900,0.20129098116476962
012200,012200,0.5945278046906196
011201,011201,0.9650124998650977
030302,030302,0.9960407218461158
030302,030301,0.0039592781537756755
024700,023900,0.0028110061641779967
024700,024700,0.30711900198339237
019900,019900,0.17021030906179302
006700,006700,0.6394663079180815
014608,014608,0.9999999999986138
017011,017011,0.999999322170071
009700,009700,0.08814606582750889
001502,001502,0.8620119513246413
001502,000700,0.13671862134369053
001502,001501,0.0012694273316681995
013900,013900,0.5454078220224979
008300,008300,0.300628795379681
024700,024700,0.41986453088305964
003602,003602,0.9999999999977678
005502,005502,0.9999999999982848
019800,019800,0.021088588620852413
018700,018700,0.5595897623304736
016500,016500,0.3476986800308819
012500,012500,0.18102431060287869
023300,023300,0.7503687264702709
020800,020800,0.1806916608109785
013201,013201,0.9999999999981946
027704,027704,0.9999999431154378
027302,027302,0.9995873118213567
029104,029104,0.9997970079954327
017009,017009,0.9999999999998627
018902,018901,0.052126022415100996
018902,018902,0.9478697322742509
021300,021300,0.8098991029625234
010500,010500,0.804930318969919
000700,000300,0.001402318351768835
000700,000700,0.49061564460698737
002001,000800,0.0014711654373225757
002001,002002,0.013772677734414292
002001,002001,0.9833938720605889
002001,001800,0.0013622847676741554
007000,007001,0.11723651983452982
007000,007002,0.7509831505794307
011600,011600,0.5223888600948996
016002,016002,0.999990890829003
030700,030700,0.24105304886644463
004800,004800,0.5381602280556611
015300,015301,0.12775745340143652
015300,015302,0.1285234613177
023200,023200,0.20643225300307766
009100,009100,0.4826412299081359
006600,006600,0.5318948551079596
001001,001001,0.9767337196225077
001001,054700,0.007117179738773339
001001,054300,0.0149518625384431
007700,007700,0.1686872370860469
011201,011201,0.0349875001344179
017401,017401,0.9999999999979055
015602,015602,0.10987048595799488
018000,018000,0.4000317345586646
008000,008000,0.553733590911871
020101,020101,0.9999676095884016
022200,022200,0.31344774455964797
013800,013800,0.02976701062690171
012600,012602,0.21419656638392273
012600,012601,0.22626008915860193
007400,007400,0.11739001519393293
003200,003200,0.5657340267698955
026100,026100,0.20825191570305088
022500,022500,0.689052400451195
004100,004100,0.3553804487455534
002100,002100,0.06691275008977796
001402,001402,0.9973258481601858
001402,001800,0.002674151838869504
028100,028100,0.1662189634878229
017012,017012,0.9182072108242274
017012,017015,0.029727102462102393
017012,017016,0.05206480320643621
024100,023700,0.0023014897962834614
024100,024100,0.5489134512327248
017200,017200,0.3084505476712837
011300,011300,0.4957339898701098
019000,019000,0.2055786039391144
009500,009500,0.5110810437290118
027300,028100,0.0020808837891402414
027300,027300,0.23361105598980633
010601,010602,0.010947771771156295
010601,010601,0.9890326453161465
005900,005900,0.05650074537720583
014602,014602,0.9997995886952353
006300,006300,0.11520801462941598
025100,025100,0.08245697934890076
017900,017900,0.39155657994649984
011800,011800,0.03835394474066958
003400,003400,0.04734878106555993
020500,020500,0.46477914177978025
018900,018900,0.3164187291944502
003002,003002,0.9999999999987577
013100,013100,0.3094443058359604
008200,008200,0.5524129012501432
020701,020701,0.9999999999961515
008900,008900,0.601811448140776
002500,002500,0.40013786527959055
002500,000800,0.007979417280415516
002500,002100,0.001059016703862056
002500,001501,0.01690781406362987
011100,011100,0.5373284134439614
005000,005000,0.08639798427226782
000800,000800,0.27136179248842296
000800,002100,0.015347887461179793
015802,015802,0.15649454560323156
014200,014200,0.4701049678959502
007200,007200,0.39093188577977983
021500,021500,0.31089164625970367
025900,025900,0.28737492189330016
023801,000102,0.0065340873178919515
023801,000103,0.0031198729222831558
023801,023804,0.7589085189330441
023801,023803,0.22823358939165006
023801,008602,0.0027507453510309692
031703,031703,0.9897848854912122
031703,001300,0.002674875381301747
031703,031704,0.007441732335444388
004400,004400,0.36638088546866193
013301,013301,0.9999999999997882
012200,012200,0.123969225547389
013600,013604,0.10291848632750723
013600,013602,0.08097945195719976
013600,013603,0.07725578055175318
013600,013601,0.21328438747208328
014402,014402,0.9999692954896802
015601,015601,0.04892515830365249
021600,021600,0.17275825401488482
022000,022000,0.2923290811762489
025300,025300,0.37038470768393267
027100,027100,0.32435816978417015
028300,027900,0.00506285569555776
028300,028500,0.002356980654250966
028300,028300,0.20915985737291348
000100,000100,0.015271227268194179
000201,000201,0.915307299670441
000201,000202,0.00741637136428927
000201,002100,0.07727632896521504
000202,001001,0.005709810553281332
000202,000202,0.9405787420041134
000202,054300,0.0305022082628168
000202,002100,0.023200053503813836
000500,000500,0.9953118609078506
000500,005303,0.0033893650838679335
000600,000800,0.0018501525215195793
000600,000600,0.12066031205721729
000600,002100,0.0021165401690078677
000700,000700,0.1894668602989666
000700,000900,0.005841782269919193
000900,031900,0.004638519226882423
000900,000500,0.0025947429393504127
000900,000900,0.6503575477821151
001002,001001,0.01695291419438249
001002,001002,0.9828558767175384
001200,001200,0.3467612668702331
001300,001300,0.516640702956819
001401,001401,0.9999485359025638
006500,006500,0.3668712236891794
006500,005100,0.0011711387690866726
020200,020200,0.3072685904877104
015700,015700,0.4001113981603636
005200,005200,0.37927490929230107
005300,000500,0.02097991046210435
005300,005301,0.36324843068303886
005300,005302,0.5323633698010369
005300,005303,0.0465876051961469
012600,012600,0.5551190615932823
012600,012000,0.004154535296736044
027100,027100,0.4135882921470004
027100,031100,0.0115936437047688
027100,030900,0.015570981633987579
034800,034800,0.5999736312215967
034800,031402,0.003589609705834711
034800,035000,0.0023289701318315
034800,030800,0.0011146520489960772
044900,021900,0.007312621236024465
044900,053901,0.0023138996425016273
044900,044902,0.8242670942664673
044900,044901,0.16532491775467872
046000,046000,0.27805196033051494
105804,105804,0.9950752520016806
105804,103402,0.0021659607694152244
105804,101800,0.0027535188693394697
051601,051601,0.998970851852006
051601,051602,0.0010291481472632783
061003,061003,0.9960934623935155
061003,060800,0.003906537603571847
061004,061004,0.9983232357308136
061004,061002,0.0016767642668278375
069601,069601,0.9999842396277235
069602,069602,0.999999999998821
079801,079801,0.9999999999975732
079802,079802,0.999942759504708
105801,105801,0.9968242973672933
105801,107003,0.002453268827070045
990100,990100,0.08066224434576037
022703,022703,0.9559524846016741
022703,022500,0.0438962422772612
022901,022901,0.9999404494334201
023000,023000,0.244733581394291
023200,023200,0.1632411602019688
023302,023302,0.954354400720286
023302,023502,0.02430185542032201
023302,037900,0.0037775532365059315
023302,038100,0.00791348005132621
023302,023100,0.009650085135436515
023502,023502,0.6925929253753383
023502,038100,0.002908882222710326
023502,023501,0.0019652494651611827
023600,023600,0.11083849280280446
023900,023900,0.23022784730061238
024000,024000,0.06750314829173977
024300,024300,0.1743949068902702
024300,021700,0.001510370533431732
024300,024501,0.002346325721235767
024600,024600,0.24241208384634227
024700,024700,0.09498853156565103
024800,024800,0.0994522571935108
024900,024900,0.2905690763504481
025000,025000,0.5115428070762487
025300,023900,0.0032016949871205226
025300,025300,0.27144550783793087
025400,025400,0.1730509150819127
025500,025500,0.10691551527081024
025500,025700,0.0035215273847209504
025500,025100,0.001134344106010025
025600,025600,0.5220591873403373
025700,024700,0.0038624769876965527
025700,025500,0.001388075081289721
025700,025700,0.2624381534126192
026100,026100,0.22782445200614682
026100,026300,0.001830633598955878
026400,026400,0.48917119166341283
026500,026500,0.27077760654122573
026601,026601,0.9964590801686362
026601,030000,0.003141106156551454
026602,026400,0.0014717680393199182
026602,026601,0.007947656367590953
026602,026602,0.9896358392158281
026900,026100,0.008082214851286625
026900,026900,0.5633009204678117
027300,026900,0.002657092554953053
027300,027300,0.26978532692523094
027300,026702,0.00372525535001636
027600,027600,0.8819581943958049
027700,027700,0.2598716016201754
027700,027900,0.0020608600543583597
027900,027900,0.04423155049450648
028300,028300,0.3377779039188673
028400,028400,0.6539432840707309
028500,028500,0.4847961454907762
028500,029500,0.0030288412061973305
028900,028900,0.36993058222728104
029500,029500,0.3214905159858721
029500,029302,0.003599762072240856
029600,029600,0.7674500502093591
029600,028600,0.0036795519304234203
030000,030000,0.6801144109005528
030100,030100,0.42298052086415083
030100,029301,0.0019076563326357785
030200,027600,0.036863353103694256
030200,030202,0.4008542047532938
030200,030201,0.2874287554547066
030701,030701,0.9988398674354412
030701,030900,0.0011601325639262565
031000,031000,0.9999999999983835
031800,031800,0.9999999999978101
031900,031900,0.4242649205225465
032300,032300,0.1095301632105523
032400,032400,0.9965820261901476
032400,032600,0.003394348029849786
033400,033400,0.9955684645273104
033400,039700,0.0013328931098742585
033400,022000,0.003047802081769404
033600,033602,0.028795825616648663
033600,033601,0.06535740640727189
033800,033802,0.2912199620980975
033800,033801,0.7087800379000092
034000,034000,0.5497086707829931
034200,034200,0.40543256512426495
034300,034300,0.4280618900052104
034400,034400,0.9999999999996396
037800,037800,0.9999999999989291
037900,037900,0.3333178285920962
037900,038100,0.0025341905805769433
038000,037800,0.007877693571387916
038000,038000,0.9921223064280562
038100,038100,0.2230420144354376
038500,038500,0.5193827920755447
038600,038600,0.6192966823831346
038700,038700,0.48174096615472134
038700,039700,0.018102634924344965
038900,038900,0.5111493297545923
039100,039100,0.552200254994935
039100,037504,0.001757099621637359
039200,039200,0.35507384214562693
039300,039300,0.4893538458557647
039400,039400,0.21215575435215706
039700,033400,0.013813681360678459
039700,039700,0.7530317730421885
039902,039902,0.994403546167597
039902,038303,0.005574184811436711
040100,040100,0.3144241196505765
040600,040600,0.602969518570631
040701,040701,0.9999773762937639
040702,040702,0.9988765030191004
040702,041500,0.0011047984107251025
034500,034500,0.6252793342630416
034500,033700,0.001481837813726265
035000,035000,0.49394563482636095
018300,018300,0.2806247022717292
070900,070700,0.0018267823102556683
070900,070900,0.9981732176894131
006900,006900,0.19615666967004702
015900,015900,0.20929116480303225
011600,012602,0.002967830937471422
011600,011600,0.21776032089424996
011600,012601,0.0014065981237129876
055100,055100,0.40115469561643474
048100,048100,0.4785326508955994
046100,046100,0.9999999999975019
058500,058500,0.9999999999997505
023600,023600,0.21211547712431103
116300,116302,0.4685892813755411
116300,116301,0.5297570457089394
116300,115700,0.0016536729129708581
074700,074700,0.9955744624706299
074700,074100,0.0010301681646457603
074700,038302,0.0030283454038677643
012100,012100,0.1143411633872909
014400,012200,0.0024089621757172716
014400,014400,0.3511435647058705
014400,014201,0.0054237839544326065
032700,032700,0.4600092165348756
053800,053401,0.001457911633273522
053800,053800,0.5336236228248042
050600,050600,0.5542482442002574
050600,050400,0.0018022846279486476
061000,037600,0.001275909926416586
061000,061000,0.9983017611198494
129102,055200,0.005047048394677987
129102,128300,0.009455522860473459
129102,129102,0.9833077738315233
129102,129104,0.0019828249876756186
027500,027500,0.12101765401024359
026100,026100,0.2953678772087861
002000,002000,0.15055851339384382
040900,040902,0.05445513690260403
040900,040901,0.04755974477729445
120100,120100,0.9999999999981701
107201,107202,0.11578913205334813
107201,107201,0.8842108679466518
058700,058700,0.999999999999097
010100,010100,0.26026061551574775
056200,056200,0.4833526497788486
024600,044601,0.001231080404511013
024600,020800,0.00448311234588559
024600,024600,0.4760392041878142
016400,016400,0.09910026360900782
020200,020200,0.35923865692448687
020200,019400,0.0015491416205129786
050202,050202,0.5328382092131034
059600,059600,0.5291932249663113
063000,062000,0.004387318159395998
063000,063000,0.9956126818401447
022002,022001,0.0032703072241618185
022002,023000,0.0033209727253122
022002,022002,0.9826876365166293
022002,023200,0.010422381523165415
085500,085500,0.9999999999972168
011100,011100,0.4626312135470984
067900,050500,0.002385663708239163
067900,067900,0.9976124625542796
012000,012200,0.0048843843646053115
012000,012000,0.2823137672785615
005700,005700,0.674163740741858
033700,033700,0.19528884637310492
037500,037502,0.31780212977728856
037500,027301,0.003293771617898046
037500,027302,0.0026573947402621385
037500,040902,0.0014826866545982543
037500,037501,0.16901344976443258
085700,085700,0.9999999999973758
062300,062300,0.9999999999979273
045900,045900,0.9999999999972712
111300,148300,0.10104857166239115
111300,111300,0.8980971897942875
140300,140901,0.01096360405392897
140300,128300,0.004770752406789644
140300,140300,0.9839051360536136
005200,005200,0.2711509256840698
019800,019800,0.019430066466488385
071900,074500,0.010386043735425574
071900,071900,0.9893011164789167
026400,026400,0.2925877434593824
014100,014100,0.2055968087506143
001400,001400,0.9999999999987352
052600,052600,0.5182628698369761
009700,009700,0.10286357220734696
115900,115900,0.9999960643685111
017900,017902,0.36230472997993673
017900,017901,0.09152300000056227
026700,026700,0.5018811903202746
010400,010400,0.36419481577406
012601,012601,0.9999961959941861
036100,036100,0.3416097673571107
040000,040000,0.5050898998602241
045200,045400,0.0031291623581339066
045200,045200,0.531380829061096
048000,048000,0.5990822852311039
051200,051200,0.7287364893478504
053200,053200,0.5212734714094212
059000,059000,0.5001771682846541
060300,060300,0.9999999999979557
063200,063200,0.7163362769559678
066701,060701,0.0017950629639485345
066701,066701,0.9981821542655145
070300,070700,0.0035416062145720464
070300,070900,0.0036408541799385057
070300,070300,0.9928161605108575
076901,076902,0.0030215082804357493
076901,076901,0.9966580946959264
085300,085300,0.999999999997798
097202,096400,0.0023561879830570585
097202,097202,0.9976435120014486
041300,041300,0.31949404227862316
065501,065501,0.9976526295956242
065501,065703,0.0014233908400270979
077904,077905,0.0021861159628537618
077904,077904,0.9977974924347585
114700,114700,0.99999999999986
001600,001600,0.17932405705921495
014201,014202,0.010147268867468476
014201,014201,0.9898527311325315
113300,112900,0.0014639280618763376
113300,113300,0.9985360719373463
115700,115700,0.9997166026570774
118500,118500,0.9995648307649574
118700,118700,0.999999999998335
121100,120701,0.013058208913054028
121100,121100,0.9863906180455759
137700,138501,0.006428321746427392
137700,138502,0.0020756036998629316
137700,136700,0.0026515174369970067
137700,137700,0.9888445571167127
145900,145900,0.9999999999991448
157102,156700,0.0015080288348586707
157102,157101,0.004420527248859184
157102,157102,0.9937332490730738
000100,000104,0.1437343857769881
000100,000102,0.019876651274250964
000100,000103,0.04722924582034698
000100,000101,0.08224827511907107
000100,008601,0.0010987037640485977
000100,056302,0.0061993949189934495
000100,023804,0.007876278934670513
000400,000400,0.12920680680851448
000600,000600,0.062119898215412465
000700,000701,0.10449193666683576
000700,000702,0.13237369136380317
000800,000800,0.13686176498752436
001000,001000,0.999999999995698
001200,001200,0.6532185094037573
001800,001800,0.01842999300137442
001900,001901,0.06187818740778732
001900,001902,0.04584234492683093
001900,001903,0.12664150877911232
001900,002500,0.003975149376835356
002200,002200,0.3002495240502331
002400,002400,0.08136267694095725
002500,002500,0.34750101331040456
002600,002600,0.999999999999346
002800,002800,0.26252746652204517
003000,003000,0.4964949706274773
003100,003100,0.20236942610801553
003200,002000,0.003427721104232262
003200,001800,0.0020284138433452207
003200,002800,0.0016798532987217822
003200,003000,0.006202238980842111
003200,003200,0.42091992428845443
056400,056400,0.5052494716297833
052000,052000,0.4746935017426972
027600,027600,0.060522435364000586
046000,046000,0.3137892957987575
010800,010800,0.32045527854998473
092500,092500,0.99905854175369
066900,066900,0.9999999999980119
023200,022002,0.0019883260734895433
023200,023200,0.36934383344733945
085900,085900,0.9999847276258576
005100,005100,0.1655279061913722
124700,124700,0.9999999999983904
015300,015300,0.17879532726286457
015100,015100,0.06247950242276888
011400,002800,0.008181436404456207
011400,011400,0.41184863775478747
101001,101004,0.7676888359416137
101001,101003,0.23095868103977915
101001,099802,0.0013494536059254054
042600,036800,0.003762354590536603
042600,042600,0.4322593421965006
042600,043200,0.002434563927331115
038400,038400,0.9999534290103798
061601,061601,0.9997874841861215
005500,005500,0.9999576747429141
028300,028300,0.2639306121597914
054900,054900,0.4528558935918248
024700,024700,0.05762334387978799
016100,016100,0.15690572630795635
017800,018600,0.002843061966010733
017800,017800,0.23173684749101917
027700,027702,0.14853715939911552
027700,027701,0.10990475760818322
004002,004002,0.9999944480302945
052500,052500,0.613986465693565
052500,053100,0.005106651781008874
040300,040302,0.2713838848493126
040300,040301,0.21602288450542684
045700,045700,0.9999999999995435
062500,062500,0.9999999999989096
039900,039902,0.19700195268292392
039900,039901,0.3258573065433723
039900,038302,0.006276404306047467
012800,064102,0.0018080117134659233
012800,012800,0.47006849698918257
000200,000200,0.08568392420443129
005900,005900,0.09251115793034628
014300,014300,0.03376871852539651
056000,162100,0.0018029388528594073
056000,056200,0.0018063752929140372
056000,056000,0.5323192851467908
058300,058300,0.9999999999991096
072100,072100,0.9999611340188412
007300,007300,0.3166628819692239
004401,004401,0.9963425625348893
004401,006202,0.0031276176794223128
033401,033401,0.9997592986643006
061200,061200,0.5248459984516711
028500,028500,0.28961482443718817
133900,133900,0.9999999999971357
023800,023800,0.23443328322342263
074100,074100,0.9987641888606674
074100,071304,0.0012358111377007315
118900,118900,0.9999999999988277
013000,064102,0.0038594667565981207
013000,013000,0.2836243303267687
099701,099100,0.004446397244162566
099701,101700,0.0015384981587519171
099701,099701,0.992291475816838
099701,099704,0.0017080583795022195
011900,011900,0.09473866108006261
035100,035100,0.15726096995624725
050400,050400,0.012977536984398437
043200,043200,0.6108086826159094
055600,055600,0.5401096054024537
025900,025900,0.7126117520530275
091900,092900,0.053270519976598124
091900,091900,0.9467220578751318
036300,036300,0.21839760697589877
037700,037700,0.43562633919693133
068300,068300,0.9918856293831653
068300,071702,0.007751373901693622
025700,025700,0.22140303059188693
024200,024200,0.7109981848140976
024200,001901,0.003245646613564862
008603,008603,0.9915853952304344
008603,023804,0.006170368034817578
008603,008602,0.0019833333779917498
000502,000502,0.999870715843104
035602,035602,0.9770579406235462
035602,036001,0.0020527414677015614
035602,035601,0.020827614342287228
037401,037401,0.9999840144071268
037402,037402,0.9999999999971967
050803,050803,0.9999779902399709
050804,050804,0.9999999999981942
051002,051002,0.9999999999989836
001500,001501,0.5364030286792882
001500,001502,0.45597916840247243
001500,001300,0.0070152621238830145
065200,065200,0.9999999999991555
068800,068800,0.9999999999979982
069200,069200,0.9999999999991271
069800,069800,0.9999999999989367
065800,065800,0.9999999999986449
066000,066000,0.2822554990147662
066200,066200,0.9999999999961741
066600,066600,0.9966602514976334
066600,070202,0.00280247742564837
067200,067200,0.9999999999960583
067400,067400,0.9999999999969497
067600,067600,0.9999999999974248
068000,068000,0.1800024388113531
068200,068200,0.4659484153380468
070000,070000,0.9999999999981681
070201,070201,0.9999999999997239
070202,066600,0.0012874368653188145
070202,070202,0.9987124417939612
070203,070203,0.9999999999999327
072000,072000,0.9999999999971637
072200,072200,0.9999734429240538
072400,072400,0.9999999999987563
072600,072600,0.9999999999986708
073200,073200,0.9975654059669017
073200,073000,0.0024319182481931925
022000,022000,0.32462381575826255
022400,022400,0.47417671389528
022600,022600,0.015088360167089171
022700,022700,0.6147523432420932
022800,022800,0.014110051103812622
023000,023000,0.23176953328598274
023100,023100,0.15157863421764997
023300,023300,0.2496053156546774
023400,023400,0.6101180424396739
023500,023500,0.35739091141952123
023600,023600,0.20448057481453347
022100,022100,0.9999941162617209
024000,024000,0.04778949036322773
024200,024200,0.28537713590016095
024400,024400,0.47159838408746024
024500,024500,0.2566242568353463
024600,024600,0.27493061596761276
024800,024800,0.06299406966311243
024900,024900,0.28218315169661606
025000,025000,0.48845719292186446
025100,025100,0.07224079154398631
025200,025200,0.4873162113956659
025300,025300,0.3543104465232607
025600,025600,0.4779321490555813
025700,025700,0.2783458215680236
025901,025901,0.9997794522954916
026000,026000,0.4772747165803889
034900,034901,0.4286048236529256
034900,034902,0.57138993420593
035000,035000,0.5051551026484192
035200,035200,0.7971344012235845
035400,035400,0.9999462021825184
035500,035500,0.9999874103527462
035700,035702,0.14324389661351392
035700,035701,0.09069460887447943
035700,035900,0.001916401642186785
035900,035900,0.5752155412858391
035900,036100,0.006396744548222146
073400,073400,0.9999999999996151
075600,075600,0.9999995115314114
073600,073200,0.0017746273457628896
073600,073600,0.9982253726530852
074000,074000,0.9999999999998698
074400,074400,0.9943054278876076
074400,074600,0.005642209427903182
074600,074600,0.9999999999982846
074800,074800,0.9999999999989668
075800,075800,0.9999999999992127
076000,076000,0.9999999999981867
076200,076200,0.9999999999982511
076600,076600,0.9999999999950345
077000,077000,0.9999787489298269
095800,095800,0.9999993155756123
096000,096000,0.9991953029037807
096200,096200,0.9999999999984379
096400,096400,0.10897185694750756
096800,096800,0.9999999999975028
097000,097000,0.9999999999983946
097400,097400,0.9999999999972451
098400,098400,0.9999999999972554
098600,098600,0.9999999999994684
099000,099000,0.9999999999980147
099400,099400,0.9999999999993278
099800,099800,0.9999999999983139
100400,100400,0.9999999999961441
100800,100800,0.9999999999963834
101000,101000,0.9999999999962721
101200,101200,0.9999999999988435
101400,101400,0.9999999999997076
101600,101600,0.9999999999962362
027706,027706,0.9999999999996523
018100,027302,0.0014547213719399183
018100,018100,0.9429783399134121
026200,026200,0.5240089913704793
026300,026300,0.18791727821525067
026400,026400,0.21785298996418592
026600,026600,0.48952894600031704
026700,026700,0.3824674857646562
027000,027000,0.41973958799813316
027200,027200,0.4622493506410602
027400,027400,0.5319768029198124
027500,027500,0.11042605494659039
027600,027600,0.057056234243304506
027700,027700,0.23955100660123774
027800,027800,0.4762918525932035
028100,028100,0.2906224067669423
028400,028400,0.0957102136421365
028502,028502,0.9999137991476389
028600,028600,0.5405949709772718
028600,028200,0.010883597527688499
028700,028700,0.07281475008141464
028800,028800,0.11784661656563598
029000,029000,0.999999999999121
029100,029100,0.26846273336844106
029200,028600,0.0032077474571675676
029200,029200,0.9966806760243262
029300,029300,0.347110824117216
029700,029700,0.07068858855755171
029800,029800,0.9999999999995496
029900,029900,0.09469678232734562
030000,030000,0.3197547749015048
037000,037000,0.6785256384426712
037100,037100,0.33569298863553737
037300,037300,0.29014715331451807
036001,035200,0.005707209658248023
036001,036001,0.9942817899382691
037500,037500,0.5057505674433102
037700,037700,0.5643564061087623
037900,037900,0.3209794516063214
036200,036200,0.9999977290489866
036400,036400,0.4146561751816647
036501,036501,0.5726699330312356
036502,036502,0.5514368036371986
036600,036600,0.38777387963414106
036900,036900,0.999999999998145
038200,038200,0.5976546890508221
038600,038600,0.37966073516597043
038700,038700,0.4997349920174009
038800,038800,0.5710880601883774
038900,038900,0.4888506702446943
039000,039000,0.48901254017704904
039100,039100,0.44604264538212224
039300,039300,0.5105836166318096
077200,077200,0.9999999999993054
077400,077400,0.9999999999976428
077600,077600,0.999999999999961
078200,078200,0.9999999999985075
058400,058400,0.9999978090434886
007700,005302,0.0017669005991894993
007700,007700,0.3678684815520291
046201,046201,0.05525701994577557
036700,036502,0.003385941330562727
036700,036700,0.3862546633520743
003000,001804,0.004214356958362707
003000,003000,0.4953816430187567
003000,002200,0.001234843569577057
003000,003400,0.0014081038971089988
003000,007000,0.0012608819106800651
030400,030400,0.9999991218495867
030600,030600,0.1264897964151338
030700,030700,0.7589469511311122
030100,030100,0.5748375313652699
030800,034800,0.00414842590828645
030800,030800,0.9953979944601272
031100,031100,0.12142589578801004
031400,034800,0.006005104016096269
031400,031402,0.3840892232668497
031400,031401,0.46001850082781726
031400,030400,0.007013551451528166
031500,022100,0.002219968707005618
031500,031500,0.9977066932207266
031701,031701,0.9999999999971515
030200,030200,0.2739804579440193
031900,031900,0.1548829500945939
032300,032300,0.03429706257565632
032700,032700,0.5399907834627429
032800,032800,0.28924024055832764
033000,033000,0.32371199352873037
033100,033100,0.027518720060803605
033500,033500,0.2065917130595451
033600,033600,0.9057693482266869
033900,033900,0.5450881024894143
034100,034100,0.9999933490611767
034200,034200,0.5945344630162952
034300,034300,0.57193810999394
034500,034500,0.3729154644670357
040300,040300,0.5125932306437457
040500,040500,0.5150413523221034
040500,040700,0.0015910068063833527
041100,041100,0.34229079990144645
041200,041200,0.999999999999123
039500,039500,0.2810969235788114
041300,041300,0.32798536945434
039600,039600,0.42249060134347155
039700,039700,0.2331545455966321
039800,039800,0.334766045024331
039900,039900,0.47052202909898827
040000,040000,0.49491010013793496
040200,040200,0.4749864913693806
041401,041401,0.9999999999988649
041500,041500,0.34631049348007525
041600,041600,0.9999990722439984
041800,041800,0.37908877978967725
041900,041900,0.31883213051258824
042100,042100,0.38197688358250914
042300,042300,0.5014314742220617
042500,042500,0.36593093223671413
042600,042600,0.14089354471573268
042700,042700,0.46453336559230674
042700,044700,0.0019245643482409581
042800,042800,0.49326386976627645
042900,042900,0.9999999999988063
043000,043000,0.4370098664039956
043100,043100,0.4395676985342005
039200,039200,0.6449066300441455
041402,041402,0.9999907801621476
021200,021200,0.27257786322101885
019400,019400,0.11903591903534333
117602,117602,0.9999999999987692
041700,041700,0.9999999999993264
